Anomaly_ID,Customer_ID,Transaction_ID,CDR_IDs,IPDR_IDs,Scenario_Type,Difficulty,Source_Scope,Bank_Anomaly,CDR_Anomaly,IPDR_Anomaly,Amount_Anomaly,Time_Anomaly,Beneficiary_Anomaly,Velocity_Anomaly,Call_Anomaly,Device_Anomaly,Location_Anomaly,Network_Anomaly,Injected_Signals,Is_Suspicious
ANOM000607,100000155,TXN2502181NO0OC,CDR202600060496,,CALL_THEN_HIGH_VALUE_TRANSFER,EASY,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000608,100000110,ATM250209HEXF2P,CDR202600060497,,CALL_THEN_NEW_BENEFICIARY,HARD,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000609,100000171,TXN250117RMK1SP,CDR202600060498;CDR202600060499;CDR202600060500;CDR202600060501,,REPEATED_CALLS_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000610,100000190,TXN250106YWJLHD,,IPDR202600051044;IPDR202600051045;IPDR202600051046;IPDR202600051047;IPDR202600051048;IPDR202600051049;IPDR202600051050;IPDR202600051051;IPDR202600051052;IPDR202600051053;IPDR202600051054;IPDR202600051055;IPDR202600051056;IPDR202600051057;IPDR202600051058;IPDR202600051059;IPDR202600051060;IPDR202600051061;IPDR202600051062;IPDR202600051063;IPDR202600051064;IPDR202600051065;IPDR202600051066;IPDR202600051067;IPDR202600051068,NETWORK_SESSION_BURST_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000611,100000034,ATM250227Q9474Y,CDR202600060502,IPDR202600051069,UNUSUAL_LOCATION_CONTEXT,EASY,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000612,100000182,ATM2503310HUMLS,CDR202600060503,IPDR202600051070,NEW_DEVICE_AROUND_TRANSACTION,EASY,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000613,100000132,TXN250212I8QTKJ,CDR202600060504,,IMSI_IMEI_PAIR_NOVELTY,EASY,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000614,100000203,TXN250326V6YUWU,CDR202600060505,IPDR202600051071;IPDR202600051072;IPDR202600051073;IPDR202600051074;IPDR202600051075;IPDR202600051076,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,EASY,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000615,100000139,ATM250218TYRNVR,,,ODD_HOUR_TRANSACTION,MEDIUM,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000616,100000263,ATM250215UWN8K0,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000617,100000176,ATM2502253JY9YJ,,,AMOUNT_VELOCITY_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000618,100000266,ATM2501317VJ3Q4,,,TRANSACTION_BURST,HARD,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000619,100000369,ATM250313ZTM0OF,,,NEW_BENEFICIARY,EASY,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000620,100000266,TXN250202C32E48,,,AMOUNT_PLUS_NEW_BENEFICIARY,EASY,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000621,100000024,TXN250223RUEK7P,CDR202600060506,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000622,100000028,ATM250328QCDUEO,CDR202600060507,,CALL_THEN_HIGH_VALUE_TRANSFER,HARD,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000623,100000194,TXN250210RV7175,CDR202600060508,,CALL_THEN_NEW_BENEFICIARY,MEDIUM,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000624,100000072,TXN25021163SU03,CDR202600060509;CDR202600060510;CDR202600060511;CDR202600060512;CDR202600060513;CDR202600060514,,REPEATED_CALLS_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000625,100000059,TXN250212AK1P8F,,IPDR202600051077;IPDR202600051078;IPDR202600051079;IPDR202600051080;IPDR202600051081;IPDR202600051082;IPDR202600051083;IPDR202600051084;IPDR202600051085;IPDR202600051086;IPDR202600051087;IPDR202600051088;IPDR202600051089;IPDR202600051090;IPDR202600051091;IPDR202600051092;IPDR202600051093;IPDR202600051094,NETWORK_SESSION_BURST_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000626,100000311,TXN250214M4KL2S,CDR202600060515,IPDR202600051095,UNUSUAL_LOCATION_CONTEXT,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000627,100000392,ATM250203X8JZG6,CDR202600060516,IPDR202600051096,NEW_DEVICE_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000628,100000184,TXN2503274GGTIO,CDR202600060517,,IMSI_IMEI_PAIR_NOVELTY,EASY,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000629,100000283,TXN250206BC6WGL,CDR202600060518,IPDR202600051097;IPDR202600051098;IPDR202600051099;IPDR202600051100;IPDR202600051101;IPDR202600051102;IPDR202600051103;IPDR202600051104,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,MEDIUM,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000630,100000256,TXN250204UNTA91,,,ODD_HOUR_TRANSACTION,HARD,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000631,100000159,ATM250120HZAVRG,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000632,100000025,TXN250107BD55XQ,,,AMOUNT_VELOCITY_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000633,100000324,TXN250324QVBIYS,,,TRANSACTION_BURST,EASY,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000634,100000068,TXN250103ETWMTY,,,NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000635,100000334,ATM250330SRB1OH,,,AMOUNT_PLUS_NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000636,100000339,ATM250313SW4P1G,CDR202600060519,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000637,100000184,TXN25010509EREB,CDR202600060520,,CALL_THEN_HIGH_VALUE_TRANSFER,EASY,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000638,100000178,TXN2501315VY0Y5,CDR202600060521,,CALL_THEN_NEW_BENEFICIARY,HARD,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000639,100000325,TXN250228GHPTSF,CDR202600060522;CDR202600060523;CDR202600060524;CDR202600060525,,REPEATED_CALLS_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000640,100000173,TXN250216F2MQKT,,IPDR202600051105;IPDR202600051106;IPDR202600051107;IPDR202600051108;IPDR202600051109;IPDR202600051110;IPDR202600051111;IPDR202600051112;IPDR202600051113;IPDR202600051114;IPDR202600051115;IPDR202600051116;IPDR202600051117;IPDR202600051118;IPDR202600051119;IPDR202600051120;IPDR202600051121;IPDR202600051122;IPDR202600051123;IPDR202600051124;IPDR202600051125;IPDR202600051126,NETWORK_SESSION_BURST_AROUND_TRANSACTION,EASY,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000641,100000039,TXN25030570A5UH,CDR202600060526,IPDR202600051127,UNUSUAL_LOCATION_CONTEXT,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000642,100000063,ATM250111C1ZELA,CDR202600060527,IPDR202600051128,NEW_DEVICE_AROUND_TRANSACTION,EASY,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000643,100000389,ATM250326XFCAYJ,CDR202600060528,,IMSI_IMEI_PAIR_NOVELTY,EASY,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000644,100000028,ATM250222V5P8GU,CDR202600060529,IPDR202600051129;IPDR202600051130;IPDR202600051131;IPDR202600051132;IPDR202600051133;IPDR202600051134;IPDR202600051135,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,HARD,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000645,100000155,ATM2503304LAFQ4,,,ODD_HOUR_TRANSACTION,HARD,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000646,100000233,TXN250310JTB83L,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000647,100000155,TXN250316QJMET4,,,AMOUNT_VELOCITY_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000648,100000387,TXN250110LXCJFB,,,TRANSACTION_BURST,HARD,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000649,100000124,ATM250324S3DBWE,,,NEW_BENEFICIARY,EASY,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000650,100000042,TXN250105IR1001,,,AMOUNT_PLUS_NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000651,100000080,TXN250304W408ET,CDR202600060530,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000652,100000159,TXN250327LF3F74,CDR202600060531,,CALL_THEN_HIGH_VALUE_TRANSFER,HARD,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000653,100000117,TXN250327MWEYIB,CDR202600060532,,CALL_THEN_NEW_BENEFICIARY,HARD,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000654,100000347,TXN2501157KXMHW,CDR202600060533;CDR202600060534;CDR202600060535;CDR202600060536;CDR202600060537;CDR202600060538,,REPEATED_CALLS_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000655,100000269,ATM2503211N2XGL,,IPDR202600051136;IPDR202600051137;IPDR202600051138;IPDR202600051139;IPDR202600051140;IPDR202600051141;IPDR202600051142;IPDR202600051143;IPDR202600051144;IPDR202600051145;IPDR202600051146;IPDR202600051147;IPDR202600051148;IPDR202600051149;IPDR202600051150;IPDR202600051151;IPDR202600051152;IPDR202600051153;IPDR202600051154;IPDR202600051155;IPDR202600051156;IPDR202600051157,NETWORK_SESSION_BURST_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000656,100000360,TXN2501028ZQ4LW,CDR202600060539,IPDR202600051158,UNUSUAL_LOCATION_CONTEXT,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000657,100000194,TXN250116EDB5EZ,CDR202600060540,IPDR202600051159,NEW_DEVICE_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000658,100000092,TXN250318GLRF15,CDR202600060541,,IMSI_IMEI_PAIR_NOVELTY,EASY,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000659,100000065,ATM250103TQF4PP,CDR202600060542,IPDR202600051160;IPDR202600051161;IPDR202600051162;IPDR202600051163;IPDR202600051164;IPDR202600051165,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,MEDIUM,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000660,100000274,TXN250120UGAEDH,,,ODD_HOUR_TRANSACTION,HARD,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000661,100000328,ATM250215WLGD28,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000662,100000260,ATM250205JL6TR0,,,AMOUNT_VELOCITY_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000663,100000370,TXN250106U748IP,,,TRANSACTION_BURST,MEDIUM,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000664,100000370,ATM250217NC2AVD,,,NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000665,100000327,TXN250107FFMECY,,,AMOUNT_PLUS_NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000666,100000284,ATM250118YWOBGE,CDR202600060543,,UNUSUAL_CALL_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000667,100000020,TXN250102O13XY2,CDR202600060544,,CALL_THEN_HIGH_VALUE_TRANSFER,HARD,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000668,100000325,TXN250223N4ARL5,CDR202600060545,,CALL_THEN_NEW_BENEFICIARY,EASY,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000669,100000380,TXN250327ZVTTOT,CDR202600060546;CDR202600060547;CDR202600060548,,REPEATED_CALLS_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000670,100000217,ATM250130TLQG14,,IPDR202600051166;IPDR202600051167;IPDR202600051168;IPDR202600051169;IPDR202600051170;IPDR202600051171;IPDR202600051172;IPDR202600051173;IPDR202600051174;IPDR202600051175;IPDR202600051176;IPDR202600051177;IPDR202600051178;IPDR202600051179;IPDR202600051180;IPDR202600051181;IPDR202600051182;IPDR202600051183;IPDR202600051184;IPDR202600051185;IPDR202600051186;IPDR202600051187;IPDR202600051188;IPDR202600051189;IPDR202600051190,NETWORK_SESSION_BURST_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000671,100000245,TXN250325HX2EWO,CDR202600060549,IPDR202600051191,UNUSUAL_LOCATION_CONTEXT,EASY,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000672,100000346,ATM250228W4LT0U,CDR202600060550,IPDR202600051192,NEW_DEVICE_AROUND_TRANSACTION,EASY,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000673,100000122,TXN250309GJAQQS,CDR202600060551,,IMSI_IMEI_PAIR_NOVELTY,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000674,100000015,TXN250215DPN3L0,CDR202600060552,IPDR202600051193;IPDR202600051194;IPDR202600051195;IPDR202600051196;IPDR202600051197;IPDR202600051198;IPDR202600051199,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,MEDIUM,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000675,100000145,ATM250213B06RMZ,,,ODD_HOUR_TRANSACTION,HARD,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000676,100000350,TXN250210S6WO8P,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,EASY,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000677,100000020,ATM250314IOG356,,,AMOUNT_VELOCITY_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000678,100000393,TXN250318FOC06P,,,TRANSACTION_BURST,EASY,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000679,100000060,ATM250102DNXDZD,,,NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000680,100000218,ATM250304Y8OYPY,,,AMOUNT_PLUS_NEW_BENEFICIARY,EASY,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000681,100000179,TXN2502036G54PQ,CDR202600060553,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000682,100000366,TXN250122XWPID8,CDR202600060554,,CALL_THEN_HIGH_VALUE_TRANSFER,HARD,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000683,100000002,ATM250114ZYOLMZ,CDR202600060555,,CALL_THEN_NEW_BENEFICIARY,MEDIUM,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000684,100000273,TXN25020542PGSQ,CDR202600060556;CDR202600060557;CDR202600060558;CDR202600060559,,REPEATED_CALLS_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000685,100000137,TXN2501303RIE2A,,IPDR202600051200;IPDR202600051201;IPDR202600051202;IPDR202600051203;IPDR202600051204;IPDR202600051205;IPDR202600051206;IPDR202600051207;IPDR202600051208;IPDR202600051209;IPDR202600051210;IPDR202600051211;IPDR202600051212;IPDR202600051213;IPDR202600051214,NETWORK_SESSION_BURST_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000686,100000236,TXN250115C53JSC,CDR202600060560,IPDR202600051215,UNUSUAL_LOCATION_CONTEXT,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000687,100000237,ATM250315ACGVZ9,CDR202600060561,IPDR202600051216,NEW_DEVICE_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000688,100000000,ATM250115EP6ZUE,CDR202600060562,,IMSI_IMEI_PAIR_NOVELTY,HARD,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000689,100000260,TXN250118UXEFBO,CDR202600060563,IPDR202600051217;IPDR202600051218;IPDR202600051219;IPDR202600051220,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,EASY,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000690,100000120,ATM250301FG5FI0,,,ODD_HOUR_TRANSACTION,EASY,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000691,100000079,TXN25010335J080,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000692,100000347,TXN25031422XXZE,,,AMOUNT_VELOCITY_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000693,100000268,TXN2501284IW8MZ,,,TRANSACTION_BURST,EASY,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000694,100000194,TXN250119RSATC8,,,NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000695,100000159,TXN250125SU1KGJ,,,AMOUNT_PLUS_NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000696,100000087,ATM250314R9J0BQ,CDR202600060564,,UNUSUAL_CALL_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000697,100000295,TXN250129ZH92VJ,CDR202600060565,,CALL_THEN_HIGH_VALUE_TRANSFER,EASY,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000698,100000268,TXN250321UT6RYM,CDR202600060566,,CALL_THEN_NEW_BENEFICIARY,HARD,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000699,100000081,TXN250124QH0K5F,CDR202600060567;CDR202600060568;CDR202600060569;CDR202600060570;CDR202600060571;CDR202600060572;CDR202600060573,,REPEATED_CALLS_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000700,100000357,TXN25031487LC8O,,IPDR202600051221;IPDR202600051222;IPDR202600051223;IPDR202600051224;IPDR202600051225;IPDR202600051226;IPDR202600051227;IPDR202600051228;IPDR202600051229;IPDR202600051230;IPDR202600051231;IPDR202600051232;IPDR202600051233;IPDR202600051234;IPDR202600051235;IPDR202600051236;IPDR202600051237;IPDR202600051238;IPDR202600051239;IPDR202600051240;IPDR202600051241;IPDR202600051242;IPDR202600051243;IPDR202600051244;IPDR202600051245;IPDR202600051246;IPDR202600051247;IPDR202600051248;IPDR202600051249;IPDR202600051250;IPDR202600051251,NETWORK_SESSION_BURST_AROUND_TRANSACTION,EASY,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000701,100000252,ATM250311OHZSLR,CDR202600060574,IPDR202600051252,UNUSUAL_LOCATION_CONTEXT,EASY,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000702,100000096,ATM250321WXQ6HC,CDR202600060575,IPDR202600051253,NEW_DEVICE_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000703,100000315,TXN250121XVYX86,CDR202600060576,,IMSI_IMEI_PAIR_NOVELTY,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000704,100000366,TXN250128HSGKY6,CDR202600060577,IPDR202600051254;IPDR202600051255;IPDR202600051256;IPDR202600051257;IPDR202600051258;IPDR202600051259;IPDR202600051260;IPDR202600051261,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,MEDIUM,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000705,100000241,TXN250216MCNK7N,,,ODD_HOUR_TRANSACTION,MEDIUM,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000706,100000324,ATM2502229Q7M99,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000707,100000212,TXN250102TYEYV2,,,AMOUNT_VELOCITY_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000708,100000059,TXN250121R02X6K,,,TRANSACTION_BURST,MEDIUM,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000709,100000380,ATM250316VYD72Z,,,NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000710,100000362,TXN250209XW0OZQ,,,AMOUNT_PLUS_NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000711,100000056,ATM250114JDKH5K,CDR202600060578,,UNUSUAL_CALL_BEFORE_TRANSACTION,EASY,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000712,100000176,TXN250226UCCCYI,CDR202600060579,,CALL_THEN_HIGH_VALUE_TRANSFER,HARD,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000713,100000060,TXN250205M5L2R9,CDR202600060580,,CALL_THEN_NEW_BENEFICIARY,HARD,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000714,100000312,TXN250302NNMUK2,CDR202600060581;CDR202600060582;CDR202600060583;CDR202600060584;CDR202600060585;CDR202600060586;CDR202600060587,,REPEATED_CALLS_BEFORE_TRANSACTION,EASY,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000715,100000155,TXN250320QU7T1Z,,IPDR202600051262;IPDR202600051263;IPDR202600051264;IPDR202600051265;IPDR202600051266;IPDR202600051267;IPDR202600051268;IPDR202600051269;IPDR202600051270;IPDR202600051271;IPDR202600051272;IPDR202600051273,NETWORK_SESSION_BURST_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000716,100000178,TXN250204Z6UBX6,CDR202600060588,IPDR202600051274,UNUSUAL_LOCATION_CONTEXT,EASY,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000717,100000199,ATM250307G8SMAB,CDR202600060589,IPDR202600051275,NEW_DEVICE_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000718,100000134,TXN250208TMRV8T,CDR202600060590,,IMSI_IMEI_PAIR_NOVELTY,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000719,100000155,TXN250228K61KZL,CDR202600060591,IPDR202600051276;IPDR202600051277;IPDR202600051278;IPDR202600051279;IPDR202600051280;IPDR202600051281;IPDR202600051282;IPDR202600051283,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,MEDIUM,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000720,100000207,TXN250315MQ5TV8,,,ODD_HOUR_TRANSACTION,EASY,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000721,100000091,ATM250203N7Q60E,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000722,100000188,TXN250128PXHSG4,,,AMOUNT_VELOCITY_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000723,100000010,TXN250307SOW2Y9,,,TRANSACTION_BURST,EASY,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000724,100000021,TXN250322RNG9F1,,,NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000725,100000379,TXN2502207KW3HQ,,,AMOUNT_PLUS_NEW_BENEFICIARY,EASY,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
